batter,bowler,runs,balls,fours,sixes,dismissals
A Symonds,JR Hopes,1,1,0,0,0
A Symonds,Joginder Sharma,7,2,0,1,0
A Symonds,KA Pollard,5,5,0,0,0
A Symonds,KP Appanna,8,5,1,0,0
A Symonds,L Balaji,21,12,1,2,0
A Symonds,M Kartik,18,22,1,0,0
A Symonds,M Morkel,12,14,2,0,0
A Symonds,M Muralitharan,5,14,0,0,0
A Symonds,MB Parmar,16,9,3,0,0
A Symonds,MC Henriques,1,2,0,0,1
A Symonds,MF Maharoof,1,2,0,0,1
A Symonds,MM Patel,21,9,4,0,0
A Symonds,Mohammad Asif,2,5,0,0,0
A Symonds,Mohammad Hafeez,3,13,0,0,0
A Symonds,P Kumar,20,14,2,1,0
A Symonds,PD Collingwood,15,8,1,1,0
A Symonds,PJ Sangwan,6,4,1,0,0
A Symonds,PP Chawla,35,25,0,2,0
A Symonds,PP Ojha,3,8,0,0,0
A Symonds,Pankaj Singh,4,6,0,0,0
A Symonds,R Ashwin,19,15,1,1,1
A Symonds,R Bhatia,0,1,0,0,1
A Symonds,R McLaren,9,8,1,0,1
A Symonds,R Sharma,2,2,0,0,0
A Symonds,R Vinay Kumar,20,11,2,1,0
A Symonds,RA Jadeja,9,9,1,0,1
A Symonds,RE van der Merwe,14,11,1,1,1
A Symonds,RJ Harris,2,2,0,0,0
A Symonds,RR Powar,9,8,1,0,0
A Symonds,S Ladda,8,5,0,1,0
A Symonds,S Narwal,13,6,3,0,0
A Symonds,S Randiv,7,7,1,0,0
A Symonds,S Sreesanth,35,12,3,3,0
A Symonds,SB Jakati,32,19,2,2,0
A Symonds,SE Bond,7,7,1,0,0
A Symonds,SJ Srivastava,7,7,1,0,0
A Symonds,SK Raina,5,9,0,0,0
A Symonds,SK Trivedi,43,20,4,2,1
A Symonds,SK Warne,65,37,3,4,0
A Symonds,SL Malinga,0,5,0,0,1
A Symonds,SR Watson,12,14,2,0,0
A Symonds,SW Tait,1,2,0,0,0
A Symonds,T Thushara,2,4,0,0,0
A Symonds,TM Dilshan,13,5,0,2,0
A Symonds,UT Yadav,13,12,2,0,0
A Symonds,V Kohli,11,7,0,1,0
A Symonds,VY Mahesh,1,1,0,0,0
A Symonds,WA Mota,10,11,0,0,0
A Symonds,WD Parnell,10,6,2,0,0
A Symonds,Y Nagar,16,6,2,1,0
A Symonds,YK Pathan,9,3,0,1,0
A Symonds,Yuvraj Singh,11,15,0,0,2
A Symonds,Z Khan,3,3,0,0,0
A Tomar,JO Holder,4,6,1,0,0
A Tomar,Mohsin Khan,0,2,0,0,1
A Uniyal,DP Nannes,3,3,0,0,0
A Uniyal,S Ladda,1,3,0,0,0
A Uniyal,SL Malinga,0,1,0,0,1
A Zampa,A Mishra,5,6,1,0,1
A Zampa,A Nehra,0,1,0,0,1
A Zampa,GJ Maxwell,1,2,0,0,0
A Zampa,KV Sharma,0,1,0,0,1
A Zampa,MG Bracewell,1,3,0,0,0
A Zampa,MM Sharma,3,3,0,0,0
A Zampa,Mohammed Shami,1,1,0,0,0
A Zampa,Noor Ahmad,1,2,0,0,0
A Zampa,Rashid Khan,2,3,0,0,0
A Zampa,TU Deshpande,1,1,0,0,0
A Zampa,Z Khan,0,1,0,0,0
AA Bilakhia,A Kumble,6,3,1,0,0
AA Bilakhia,A Mishra,7,11,0,0,1
AA Bilakhia,A Nehra,12,12,1,0,0
AA Bilakhia,DL Vettori,1,5,0,0,1
AA Bilakhia,DP Nannes,6,7,1,0,0
AA Bilakhia,JA Morkel,6,7,0,0,0
AA Bilakhia,JDP Oram,1,2,0,0,0
AA Bilakhia,L Balaji,4,1,1,0,0
AA Bilakhia,M Muralitharan,1,4,0,0,0
AA Bilakhia,P Kumar,12,8,1,0,0
AA Bilakhia,PJ Sangwan,2,4,0,0,0
AA Bilakhia,R Vinay Kumar,4,4,0,0,1
AA Bilakhia,SK Warne,1,3,0,0,1
AA Bilakhia,SM Harwood,0,1,0,0,1
AA Bilakhia,SR Watson,1,1,0,0,0
AA Bilakhia,TM Dilshan,3,6,0,0,0
AA Bilakhia,V Sehwag,1,1,0,0,0
AA Bilakhia,YK Pathan,1,4,0,0,0
AA Chavan,BJ Hodge,1,3,0,0,0
AA Chavan,KA Pollard,0,1,0,0,1
AA Chavan,M Morkel,5,4,1,0,0
AA Chavan,MM Patel,4,1,1,0,0
AA Chavan,UT Yadav,2,2,0,0,0
AA Jhunjhunwala,A Kumble,3,7,0,0,0
AA Jhunjhunwala,A Mishra,9,9,0,0,0
AA Jhunjhunwala,A Symonds,0,3,0,0,0
AA Jhunjhunwala,AB Dinda,3,4,0,0,0
AA Jhunjhunwala,AB McDonald,1,2,0,0,0
AA Jhunjhunwala,AD Mathews,9,6,1,0,0
AA Jhunjhunwala,AG Murtaza,12,6,1,1,0
AA Jhunjhunwala,Azhar Mahmood,2,3,0,0,0
AA Jhunjhunwala,BJ Hodge,7,4,1,0,0
AA Jhunjhunwala,BW Hilfenhaus,1,1,0,0,0
AA Jhunjhunwala,DE Bollinger,1,2,0,0,1
AA Jhunjhunwala,DP Nannes,15,8,3,0,0
AA Jhunjhunwala,DS Kulkarni,18,13,2,1,0
AA Jhunjhunwala,DW Steyn,0,1,0,0,0
AA Jhunjhunwala,Harbhajan Singh,5,6,0,0,0
AA Jhunjhunwala,Harmeet Singh,0,1,0,0,1
AA Jhunjhunwala,I Sharma,0,1,0,0,1
AA Jhunjhunwala,JA Morkel,7,3,1,0,0
AA Jhunjhunwala,JH Kallis,9,12,1,0,1
AA Jhunjhunwala,KA Pollard,0,2,0,0,1
AA Jhunjhunwala,M Kartik,19,16,2,0,0
AA Jhunjhunwala,M Morkel,0,1,0,0,1
AA Jhunjhunwala,M Muralitharan,6,2,0,1,0
AA Jhunjhunwala,MF Maharoof,5,4,0,0,0
AA Jhunjhunwala,MM Patel,0,2,0,0,0
AA Jhunjhunwala,P Awana,2,3,0,0,0
AA Jhunjhunwala,P Kumar,1,5,0,0,0
AA Jhunjhunwala,PJ Sangwan,9,13,1,0,0
AA Jhunjhunwala,PP Chawla,6,6,0,0,0
AA Jhunjhunwala,PP Ojha,3,2,0,0,0
AA Jhunjhunwala,Pankaj Singh,5,4,1,0,1
AA Jhunjhunwala,R McLaren,0,1,0,0,0
AA Jhunjhunwala,R Sathish,2,3,0,0,0
AA Jhunjhunwala,R Vinay Kumar,1,5,0,0,0
AA Jhunjhunwala,RJ Harris,4,2,1,0,0
AA Jhunjhunwala,RP Singh,4,3,0,0,0
AA Jhunjhunwala,RR Powar,8,3,0,1,0
AA Jhunjhunwala,S Ladda,16,14,1,1,0
AA Jhunjhunwala,SE Bond,7,5,1,0,0
AA Jhunjhunwala,SJ Srivastava,0,2,0,0,1
AA Jhunjhunwala,SL Malinga,1,5,0,0,1
AA Jhunjhunwala,ST Jayasuriya,8,7,0,0,0
AA Jhunjhunwala,T Thushara,4,3,1,0,1
AA Jhunjhunwala,UT Yadav,4,4,1,0,0
AA Kulkarni,Azmatullah Omarzai,0,1,0,0,1
AA Kulkarni,B Kumar,7,9,0,0,0
AA Kulkarni,KH Pandya,2,7,0,0,1
AA Kulkarni,MA Starc,4,4,1,0,1
AA Kulkarni,N Thushara,0,1,0,0,1
AA Kulkarni,Rasikh Salam,0,1,0,0,0
AA Kulkarni,Suyash Sharma,8,7,1,0,0
AA Kulkarni,VG Arora,5,3,1,0,0
AA Noffke,AB Agarkar,2,6,0,0,0
AA Noffke,SC Ganguly,7,4,1,0,0
AB Agarkar,A Mishra,1,8,0,0,0
AB Agarkar,A Nehra,3,3,0,0,0
AB Agarkar,A Singh,3,2,0,0,0
AB Agarkar,AB McDonald,2,2,0,0,0
AB Agarkar,DE Bollinger,4,3,1,0,0
AB Agarkar,DJ Bravo,4,4,0,0,1
AB Agarkar,DJ Thornely,2,5,0,0,0
AB Agarkar,DP Nannes,8,6,1,0,0
AB Agarkar,DS Kulkarni,5,2,1,0,0
AB Agarkar,DW Steyn,1,2,0,0,0
AB Agarkar,IK Pathan,1,2,0,0,0
AB Agarkar,J Botha,3,3,0,0,0
AB Agarkar,JH Kallis,2,2,0,0,0
AB Agarkar,Jaskaran Singh,1,1,0,0,0
AB Agarkar,Joginder Sharma,2,2,0,0,0
AB Agarkar,KAJ Roach,7,4,1,0,0
AB Agarkar,Kamran Khan,1,1,0,0,0
AB Agarkar,M Muralitharan,6,4,1,0,0
AB Agarkar,MS Gony,2,2,0,0,1
AB Agarkar,P Amarnath,6,2,1,0,0
AB Agarkar,P Awana,4,3,0,0,0
AB Agarkar,P Kumar,7,9,0,0,0
AB Agarkar,PD Collingwood,6,4,0,0,1
AB Agarkar,PJ Sangwan,17,8,2,1,1
AB Agarkar,R Ashwin,1,4,0,0,1
AB Agarkar,R Bhatia,15,7,1,1,0
AB Agarkar,R Vinay Kumar,3,2,0,0,0
AB Agarkar,RA Jadeja,3,6,0,0,0
AB Agarkar,RE van der Merwe,4,4,0,0,0
AB Agarkar,RP Singh,6,2,0,1,0
AB Agarkar,RR Raje,10,6,2,0,0
AB Agarkar,SB Styris,1,1,0,0,0
AB Agarkar,SK Warne,4,5,0,0,0
AB Agarkar,SL Malinga,1,3,0,0,0
AB Agarkar,SR Watson,12,8,1,1,1
AB Agarkar,ST Jayasuriya,1,5,0,0,1
AB Agarkar,Sohail Tanvir,13,7,1,1,0
AB Agarkar,T Henderson,2,4,0,0,0
AB Agarkar,TM Dilshan,1,1,0,0,0
AB Agarkar,UT Yadav,2,2,0,0,0
AB Barath,A Symonds,1,1,0,0,0
AB Barath,DL Vettori,1,4,0,0,0
AB Barath,Harbhajan Singh,13,7,1,1,0
AB Barath,JP Duminy,0,1,0,0,1
AB Barath,PD Collingwood,1,1,0,0,0
AB Barath,PP Ojha,1,5,0,0,1
AB Barath,R McLaren,3,7,0,0,0
AB Barath,R Sathish,9,7,1,0,0
AB Barath,RG Sharma,5,4,1,0,0
AB Barath,SL Malinga,4,2,1,0,0
AB Barath,Z Khan,4,3,1,0,0
AB Dinda,A Mishra,2,3,0,0,1
AB Dinda,AD Mascarenhas,1,1,0,0,0
AB Dinda,CH Gayle,6,5,1,0,0
AB Dinda,DJ Bravo,2,2,0,0,0
AB Dinda,DJ Thornely,1,1,0,0,0
AB Dinda,DW Steyn,0,2,0,0,1
AB Dinda,Harbhajan Singh,0,3,0,0,0
AB Dinda,KA Pollard,1,1,0,0,0
AB Dinda,MG Johnson,2,5,0,0,0
AB Dinda,P Awana,1,4,0,0,0
AB Dinda,PJ Cummins,0,1,0,0,1
AB Dinda,PV Tambe,0,3,0,0,1
AB Dinda,R Vinay Kumar,0,1,0,0,0
AB Dinda,RP Singh,3,3,0,0,1
AB Dinda,SL Malinga,1,6,0,0,2
AB Dinda,SR Watson,0,1,0,0,1
AB Dinda,Sohail Tanvir,1,2,0,0,0
AB Dinda,Z Khan,5,4,1,0,0
AB McDonald,A Kumble,1,2,0,0,1
AB McDonald,AG Murtaza,5,6,0,0,0
AB McDonald,Azhar Mahmood,5,3,1,0,1
AB McDonald,CRD Fernando,6,6,0,0,0
AB McDonald,DAJ Bracewell,6,5,0,1,0
AB McDonald,DE Bollinger,2,2,0,0,1
AB McDonald,DJ Bravo,16,9,0,1,0
AB McDonald,DJ Hussey,2,4,0,0,0
AB McDonald,DW Steyn,8,3,1,0,0
AB McDonald,Harbhajan Singh,6,8,0,0,0
AB McDonald,IK Pathan,19,7,3,1,0
AB McDonald,JA Morkel,1,1,0,0,0
AB McDonald,KA Pollard,5,6,0,0,0
AB McDonald,M Morkel,4,3,1,0,1
AB McDonald,P Awana,7,6,1,0,0
AB McDonald,P Kumar,9,7,0,1,0
AB McDonald,PP Chawla,3,3,0,0,0
AB McDonald,R Vinay Kumar,1,2,0,0,0
AB McDonald,RE van der Merwe,2,2,0,0,0
AB McDonald,S Nadeem,0,2,0,0,1
AB McDonald,SK Trivedi,8,5,1,0,0
AB McDonald,SW Tait,6,4,1,0,0
AB McDonald,UT Yadav,1,4,0,0,0
AB de Villiers,A Ashish Reddy,46,18,3,4,0
AB de Villiers,A Chandila,26,11,2,2,0
AB de Villiers,A Flintoff,34,12,2,3,0
AB de Villiers,A Kumble,39,41,2,0,0
AB de Villiers,A Mishra,40,37,0,3,1
AB de Villiers,A Nehra,61,28,6,5,2
AB de Villiers,A Nortje,16,11,1,1,1
AB de Villiers,A Singh,11,7,1,0,0
AB de Villiers,A Symonds,15,12,0,1,0
AB de Villiers,A Uniyal,1,1,0,0,0
AB de Villiers,A Zampa,1,3,0,0,1
AB de Villiers,AB Agarkar,6,5,1,0,0
AB de Villiers,AB Dinda,50,17,6,3,0
AB de Villiers,AC Thomas,14,6,1,1,1
AB de Villiers,AD Mascarenhas,8,13,0,0,1
AB de Villiers,AD Mathews,7,3,0,1,0
AB de Villiers,AD Russell,83,35,7,6,1
AB de Villiers,AG Murtaza,18,18,1,1,1
AB de Villiers,AJ Tye,23,21,1,1,1
AB de Villiers,AN Ahmed,4,6,0,0,0
AB de Villiers,AR Patel,71,70,3,2,2
AB de Villiers,AS Rajpoot,33,14,5,1,0
AB de Villiers,AS Raut,10,5,2,0,0
AB de Villiers,Abhishek Sharma,2,3,0,0,0
AB de Villiers,Anand Rajan,17,7,2,1,0
AB de Villiers,Ankit Sharma,39,20,2,3,0
AB de Villiers,Ankit Soni,3,4,0,0,0
AB de Villiers,Anureet Singh,10,9,1,0,0
AB de Villiers,Arshdeep Singh,6,2,0,1,0
AB de Villiers,Avesh Khan,9,12,1,0,0
AB de Villiers,Azhar Mahmood,20,16,3,0,1
AB de Villiers,B Akhil,16,14,1,0,0
AB de Villiers,B Kumar,68,41,9,2,2
AB de Villiers,B Laughlin,13,7,1,1,0
AB de Villiers,B Lee,5,3,1,0,0
AB de Villiers,BA Stokes,4,9,0,0,0
AB de Villiers,BAW Mendis,6,4,1,0,0
AB de Villiers,BB Sran,19,16,2,0,1
AB de Villiers,Basil Thampi,16,6,2,1,0
AB de Villiers,Bipul Sharma,4,5,0,0,1
AB de Villiers,CH Morris,71,33,6,5,0
AB de Villiers,CJ Dala,1,1,0,0,0
AB de Villiers,CL White,1,2,0,0,1
AB de Villiers,CR Brathwaite,0,1,0,0,1
AB de Villiers,CR Woakes,6,4,1,0,0
AB de Villiers,CV Varun,17,14,2,0,0
AB de Villiers,DAJ Bracewell,16,9,1,1,0
AB de Villiers,DE Bollinger,9,4,2,0,0
AB de Villiers,DJ Bravo,68,44,7,2,1
AB de Villiers,DJ Hooda,4,1,1,0,0
AB de Villiers,DJ Hussey,23,12,1,2,1
AB de Villiers,DJG Sammy,34,11,2,3,0
AB de Villiers,DL Chahar,10,16,0,1,1
AB de Villiers,DP Nannes,14,7,2,0,1
AB de Villiers,DR Sams,9,5,1,0,0
AB de Villiers,DR Smith,30,16,4,1,1
AB de Villiers,DS Kulkarni,50,38,6,1,1
AB de Villiers,DT Christian,2,6,0,0,0
AB de Villiers,DW Steyn,55,23,3,5,1
AB de Villiers,GB Hogg,11,9,0,0,0
AB de Villiers,GC Viljoen,22,10,1,2,0
AB de Villiers,GJ Maxwell,15,8,1,1,0
AB de Villiers,HH Pandya,88,39,10,5,0
AB de Villiers,HV Patel,53,23,6,3,0
AB de Villiers,Harbhajan Singh,110,78,9,5,3
AB de Villiers,Harmeet Singh,26,19,3,0,0
AB de Villiers,Harpreet Brar,1,6,0,0,1
AB de Villiers,I Sharma,37,33,2,2,0
AB de Villiers,IC Pandey,23,17,4,1,1
AB de Villiers,IK Pathan,67,41,7,3,0
AB de Villiers,IS Sodhi,22,12,3,0,0
AB de Villiers,Imran Tahir,58,40,3,3,2
AB de Villiers,Iqbal Abdulla,7,6,1,0,0
AB de Villiers,J Botha,10,8,1,0,0
AB de Villiers,J Suchith,25,11,5,0,0
AB de Villiers,JA Morkel,36,28,3,1,3
AB de Villiers,JC Archer,30,13,3,2,0
AB de Villiers,JD Ryder,9,4,0,1,0
AB de Villiers,JD Unadkat,45,26,1,5,0
AB de Villiers,JEC Franklin,7,4,1,0,0
AB de Villiers,JH Kallis,36,42,2,0,1
AB de Villiers,JJ Bumrah,130,88,10,8,3
AB de Villiers,JL Pattinson,13,6,1,1,0
AB de Villiers,JO Holder,7,10,1,0,0
AB de Villiers,JP Behrendorff,3,3,0,0,0
AB de Villiers,JP Duminy,15,16,1,0,0
AB de Villiers,JP Faulkner,62,30,5,4,1
AB de Villiers,JR Hazlewood,2,2,0,0,0
AB de Villiers,Joginder Sharma,6,7,0,0,0
AB de Villiers,K Gowtham,1,1,0,0,0
AB de Villiers,K Rabada,42,23,3,2,1
AB de Villiers,KA Pollard,23,22,2,0,3
AB de Villiers,KC Cariappa,22,11,2,1,1
AB de Villiers,KH Pandya,51,47,2,2,4
AB de Villiers,KJ Abbott,0,2,0,0,1
AB de Villiers,KK Ahmed,1,1,0,0,0
AB de Villiers,KK Cooper,17,7,2,1,0
AB de Villiers,KL Nagarkoti,20,8,1,2,0
AB de Villiers,KP Appanna,9,8,0,0,1
AB de Villiers,KV Sharma,29,29,0,2,0
AB de Villiers,KW Richardson,14,6,1,1,1
AB de Villiers,Kamran Khan,6,8,1,0,0
AB de Villiers,Karanveer Singh,21,7,0,3,0
AB de Villiers,Kartik Tyagi,7,7,1,0,0
AB de Villiers,Kuldeep Yadav,22,12,0,2,0
AB de Villiers,L Ablish,2,3,0,0,0
AB de Villiers,L Balaji,36,27,1,2,3
AB de Villiers,LH Ferguson,7,4,0,1,1
AB de Villiers,M Ashwin,55,31,4,3,1
AB de Villiers,M Jansen,3,5,0,0,0
AB de Villiers,M Kartik,12,14,1,0,0
AB de Villiers,M Markande,8,8,0,1,0
AB de Villiers,M Morkel,22,17,2,1,0
AB de Villiers,M Muralitharan,33,28,1,1,0
AB de Villiers,M Ntini,3,3,0,0,0
AB de Villiers,M Prasidh Krishna,29,15,5,0,0
AB de Villiers,MC Henriques,57,36,5,2,1
AB de Villiers,MG Johnson,24,18,2,1,0
AB de Villiers,MG Neser,28,10,3,2,0
AB de Villiers,MJ McClenaghan,55,24,8,2,1
AB de Villiers,MJ Santner,9,9,1,0,0
AB de Villiers,MM Patel,31,27,3,0,0
AB de Villiers,MM Sharma,69,28,4,6,1
AB de Villiers,MP Stoinis,48,20,1,5,0
AB de Villiers,MR Marsh,16,4,1,2,1
AB de Villiers,MS Gony,40,24,3,2,1
AB de Villiers,Mohammad Nabi,1,2,0,0,1
AB de Villiers,Mohammed Shami,59,30,3,6,1
AB de Villiers,Monu Kumar,6,3,1,0,0
AB de Villiers,Mujeeb Ur Rahman,15,7,0,2,0
AB de Villiers,Mustafizur Rahman,7,12,0,0,1
AB de Villiers,N Rana,12,5,0,2,1
AB de Villiers,NLTC Perera,6,6,0,0,1
AB de Villiers,NM Coulter-Nile,4,2,1,0,1
AB de Villiers,P Awana,19,10,0,2,1
AB de Villiers,P Kumar,52,25,3,5,0
AB de Villiers,P Negi,13,10,2,0,0
AB de Villiers,PC Valthaty,14,10,1,0,0
AB de Villiers,PJ Cummins,23,12,1,2,0
AB de Villiers,PJ Sangwan,6,4,1,0,0
AB de Villiers,PP Chawla,53,52,3,2,4
AB de Villiers,PP Ojha,39,33,3,1,0
AB de Villiers,PV Tambe,54,32,6,2,1
AB de Villiers,Pankaj Singh,3,5,0,0,0
AB de Villiers,Parvez Rasool,1,1,0,0,0
AB de Villiers,R Ashwin,69,61,5,2,2
AB de Villiers,R Bhatia,36,27,2,1,0
AB de Villiers,R Dhawan,8,6,1,0,1
AB de Villiers,R McLaren,7,3,0,1,0
AB de Villiers,R Parag,4,1,1,0,0
AB de Villiers,R Sharma,10,12,0,0,1
AB de Villiers,R Tewatia,22,14,0,2,0
AB de Villiers,R Vinay Kumar,16,20,1,0,1
AB de Villiers,RA Jadeja,111,91,8,5,2
AB de Villiers,RD Chahar,34,28,3,1,0
AB de Villiers,RE van der Merwe,7,5,1,0,1
AB de Villiers,RG Sharma,20,13,1,1,0
AB de Villiers,RJ Harris,10,5,2,0,0
AB de Villiers,RP Singh,12,12,1,0,1
AB de Villiers,RR Powar,5,3,0,0,0
AB de Villiers,RR Raje,9,7,1,0,0
AB de Villiers,RS Bopara,20,8,3,1,0
AB de Villiers,RV Gomez,19,4,0,3,0
AB de Villiers,RV Patel,5,4,1,0,0
AB de Villiers,Rashid Khan,45,41,4,0,3
AB de Villiers,Ravi Bishnoi,14,15,2,0,0
AB de Villiers,S Badree,1,1,0,0,0
AB de Villiers,S Gopal,30,34,1,0,4
AB de Villiers,S Kaul,52,24,8,1,1
AB de Villiers,S Kaushik,12,4,1,1,0
AB de Villiers,S Lamichhane,13,11,0,1,0
AB de Villiers,S Nadeem,76,54,8,1,1
AB de Villiers,S Randiv,13,12,0,0,0
AB de Villiers,S Sreesanth,18,15,1,1,2
AB de Villiers,S Tyagi,0,1,0,0,1
AB de Villiers,SB Jakati,55,29,3,4,2
AB de Villiers,SE Rutherford,1,2,0,0,1
AB de Villiers,SJ Srivastava,7,5,1,0,0
AB de Villiers,SK Raina,1,1,0,0,0
AB de Villiers,SK Trivedi,37,23,2,2,1
AB de Villiers,SK Warne,43,38,2,0,2
AB de Villiers,SL Malinga,124,61,10,8,0
AB de Villiers,SM Curran,6,3,1,0,0
AB de Villiers,SM Pollock,3,9,0,0,0
AB de Villiers,SMSM Senanayake,4,3,0,0,0
AB de Villiers,SN Thakur,48,29,4,4,2
AB de Villiers,SP Narine,53,39,5,2,4
AB de Villiers,SR Tendulkar,19,6,3,1,0
AB de Villiers,SR Watson,53,45,6,0,1
AB de Villiers,SS Cottrell,12,7,1,1,0
AB de Villiers,SS Sarkar,4,1,1,0,0
AB de Villiers,STR Binny,16,15,1,1,0
AB de Villiers,SW Tait,1,5,0,0,0
AB de Villiers,Sandeep Sharma,107,54,9,7,2
AB de Villiers,Shakib Al Hasan,49,32,4,2,0
AB de Villiers,Shivam Sharma,17,8,0,2,0
AB de Villiers,Shoaib Ahmed,4,6,1,0,1
AB de Villiers,Shoaib Akhtar,4,9,0,0,1
AB de Villiers,T Natarajan,25,19,3,0,1
AB de Villiers,TA Boult,55,21,5,4,1
AB de Villiers,TG Southee,22,16,2,1,0
AB de Villiers,TK Curran,5,2,1,0,0
AB de Villiers,UT Yadav,42,26,3,3,0
AB de Villiers,Umran Malik,1,1,0,0,0
AB de Villiers,V Pratap Singh,4,8,0,0,0
AB de Villiers,VR Aaron,32,16,4,1,0
AB de Villiers,WPUJC Vaas,8,9,1,0,0
AB de Villiers,YA Abdulla,2,2,0,0,0
AB de Villiers,YK Pathan,23,14,0,2,0
AB de Villiers,Yuvraj Singh,6,6,0,0,0
AB de Villiers,Z Khan,28,21,5,0,1
AC Blizzard,AB Agarkar,4,2,1,0,0
AC Blizzard,AC Thomas,5,4,1,0,1
AC Blizzard,B Lee,23,10,3,1,1
AC Blizzard,BA Bhatt,1,1,0,0,0
AC Blizzard,Bipul Sharma,2,2,0,0,0
AC Blizzard,CH Gayle,1,5,0,0,0
AC Blizzard,I Sharma,1,3,0,0,0
AC Blizzard,IK Pathan,1,7,0,0,1
AC Blizzard,Iqbal Abdulla,9,7,2,0,0
AC Blizzard,JP Duminy,0,4,0,0,1
AC Blizzard,M Morkel,29,12,7,0,0
AC Blizzard,P Kumar,12,7,3,0,1
AC Blizzard,R Bhatia,8,4,0,1,0
AC Blizzard,S Aravind,0,1,0,0,1
AC Blizzard,S Nadeem,3,5,0,0,1
AC Blizzard,SB Wagh,1,2,0,0,0
AC Blizzard,Shakib Al Hasan,10,5,2,0,0
AC Blizzard,YK Pathan,1,4,0,0,0
AC Blizzard,Z Khan,9,5,2,0,0
AC Gilchrist,A Chandila,4,9,0,0,0
AC Gilchrist,A Kumble,34,38,2,2,3
AC Gilchrist,A Mishra,38,33,1,3,2
AC Gilchrist,A Mithun,13,10,0,1,0
AC Gilchrist,A Nehra,96,52,14,4,1
AC Gilchrist,A Singh,2,4,0,0,1
AC Gilchrist,AB Agarkar,47,20,8,2,1
AC Gilchrist,AB Dinda,32,31,4,0,2
AC Gilchrist,AC Thomas,1,3,0,0,1
AC Gilchrist,AD Mathews,19,18,2,0,2
AC Gilchrist,AM Nayar,19,4,0,3,0
AC Gilchrist,AP Dole,17,6,1,2,1
AC Gilchrist,AS Rajpoot,9,4,2,0,0
AC Gilchrist,Anand Rajan,10,6,1,1,0
AC Gilchrist,B Akhil,26,12,2,2,1
AC Gilchrist,B Kumar,19,12,3,1,1
AC Gilchrist,B Lee,32,26,4,1,0
AC Gilchrist,BJ Hodge,14,10,1,1,2
AC Gilchrist,BW Hilfenhaus,6,10,1,0,0
AC Gilchrist,CH Gayle,23,14,1,2,0
AC Gilchrist,CK Langeveldt,40,19,2,4,1
AC Gilchrist,CRD Fernando,0,2,0,0,1
AC Gilchrist,DE Bollinger,8,11,1,0,1
AC Gilchrist,DJ Bravo,35,23,1,3,1
AC Gilchrist,DJ Hussey,4,3,0,0,0
AC Gilchrist,DJG Sammy,0,1,0,0,1
AC Gilchrist,DP Nannes,45,23,9,1,2
AC Gilchrist,DS Kulkarni,10,9,2,0,0
AC Gilchrist,DT Christian,27,12,4,1,1
AC Gilchrist,DW Steyn,50,52,5,1,1
AC Gilchrist,GD McGrath,5,7,1,0,1
AC Gilchrist,GH Vihari,2,5,0,0,0
AC Gilchrist,Gagandeep Singh,10,5,2,0,0
AC Gilchrist,Harbhajan Singh,27,27,2,1,2
AC Gilchrist,I Sharma,62,53,11,0,0
AC Gilchrist,IK Pathan,66,44,13,1,4
AC Gilchrist,Iqbal Abdulla,7,9,1,0,1
AC Gilchrist,J Botha,14,8,1,1,0
AC Gilchrist,JA Morkel,47,31,7,2,3
AC Gilchrist,JD Ryder,14,6,0,2,0
AC Gilchrist,JD Unadkat,18,13,3,0,0
AC Gilchrist,JH Kallis,56,42,6,2,0
AC Gilchrist,JJ van der Wath,10,5,1,1,0
AC Gilchrist,JP Duminy,12,15,1,0,0
AC Gilchrist,JP Faulkner,10,5,2,0,0
AC Gilchrist,JR Hopes,2,2,0,0,0
AC Gilchrist,Joginder Sharma,1,3,0,0,0
AC Gilchrist,KK Cooper,5,5,0,0,1
AC Gilchrist,KP Pietersen,4,5,0,0,1
AC Gilchrist,KV Sharma,1,3,0,0,1
AC Gilchrist,L Balaji,41,30,5,2,0
AC Gilchrist,LR Shukla,9,4,0,1,0
AC Gilchrist,M Kartik,8,11,1,0,1
AC Gilchrist,M Morkel,30,35,3,2,1
AC Gilchrist,M Muralitharan,34,16,4,2,0
AC Gilchrist,M Ntini,25,12,1,2,0
AC Gilchrist,MC Henriques,7,4,1,0,0
AC Gilchrist,MM Patel,40,28,7,1,0
AC Gilchrist,MN Samuels,4,6,1,0,0
AC Gilchrist,MS Gony,27,22,3,1,1
AC Gilchrist,Mashrafe Mortaza,23,11,2,2,0
AC Gilchrist,Mohammad Asif,17,11,2,1,1
AC Gilchrist,Mohammad Hafeez,1,3,0,0,0
AC Gilchrist,NLTC Perera,18,9,4,0,0
AC Gilchrist,NM Coulter-Nile,5,7,1,0,1
AC Gilchrist,P Kumar,20,15,4,0,0
AC Gilchrist,PJ Sangwan,17,8,2,1,1
AC Gilchrist,PP Chawla,4,8,0,0,0
AC Gilchrist,PP Ojha,15,6,2,1,0
AC Gilchrist,R Ashwin,46,43,6,1,2
AC Gilchrist,R Bhatia,11,6,0,1,1
AC Gilchrist,R Sharma,0,3,0,0,1
AC Gilchrist,R Vinay Kumar,17,15,2,0,1
AC Gilchrist,RA Jadeja,2,3,0,0,1
AC Gilchrist,RE van der Merwe,1,1,0,0,0
AC Gilchrist,RG Sharma,11,7,0,1,0
AC Gilchrist,RP Singh,5,10,1,0,1
AC Gilchrist,RR Powar,6,12,0,0,2
AC Gilchrist,RR Raje,4,5,0,0,1
